timestamp,gender,benefits,location,work_arrangement,employee_count ,position,level,experience,lang_tool,salary_currency,salary
1/31/2023 22:43:08,female,Meal card,Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,10.001 - 15.000
1/31/2023 22:43:13,male,,Turkey,Office,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Flutter, DevOps tools, Linux",TRY,15.001 - 18.000
1/31/2023 22:43:29,male,Education funds,Abroad,Remote,51-150,Fullstack Developer / Engineer,Junior,0-1 Years,Javascript / Typescript and  related frameworks,USD,25.001 - 30.000
1/31/2023 22:44:32,male,"Meal card, Supplementary health insurance",Turkey,Remote,151-300,Fullstack Developer / Engineer,Junior,1-3 Years,"Javascript / Typescript and  related frameworks, Ruby, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,20.001 - 25.000
1/31/2023 22:45:30,male,,Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,Javascript / Typescript and  related frameworks,TRY,"5.001 - 8.506,80"
1/31/2023 22:46:16,male,Workers compensation,Turkey,Remote,1-50,Fullstack Developer / Engineer,Senior,12 Years and Older,"Javascript / Typescript and  related frameworks, PHP, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,10.001 - 15.000
1/31/2023 22:46:16,male,"Meal card, Leaandon certain days, Life insurance",Turkey,Office,1-50,Fullstack Developer / Engineer,Senior,9-12 Years,"C# / .NET Framework, SQL",TRY,30.001 - 37.000
1/31/2023 22:50:03,male,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,15.001 - 18.000
1/31/2023 22:50:38,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days, Retirement planning services, Workers compensation, Medical leave",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"Javascript / Typescript and  related frameworks, Rust",TRY,20.001 - 25.000
1/31/2023 22:53:20,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,51-150,Fullstack Developer / Engineer,Senior,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,25.001 - 30.000
1/31/2023 22:53:57,female,Meal card,Turkey,Remote,151-300,Fullstack Developer / Engineer,Mid,3-5 Years,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,20.001 - 25.000
1/31/2023 22:56:30,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days, Retirement planning services",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,25.001 - 30.000
1/31/2023 22:59:07,female,"Meal card, Gift vouchers on special occasions, Company telephone, Supplementary health insurance, Leaandon certain days, Retirement planning services",Turkey,Remote,10.000 and Older,Fullstack Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux",TRY,20.001 - 25.000
1/31/2023 22:59:25,male,"Gym membership/discount, Education funds, Employee stock options",Abroad,Remote,1-50,Fullstack Developer / Engineer,Senior,3-5 Years,Javascript / Typescript and  related frameworks,USD,70.001 - 85.000
1/31/2023 22:59:32,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, SQL",TRY,10.001 - 15.000
1/31/2023 23:01:08,male,,Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,PHP,TRY,20.001 - 25.000
1/31/2023 23:01:43,male,"Meal card, Supplementary health insurance",Turkey,Hybrid,151-300,Fullstack Developer / Engineer,Mid,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,20.001 - 25.000
1/31/2023 23:01:54,male,Unemployment insurance,Turkey,Remote,1-50,Fullstack Developer / Engineer,Senior,12 Years and Older,"PHP, SQL, NoSQL, Linux",TRY,30.001 - 37.000
1/31/2023 23:01:58,male,,Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,C# / .NET Framework,TRY,"5.001 - 8.506,80"
1/31/2023 23:02:57,male,Meal card,Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,5-9 Years,"Cloud tools ( AWS, Azure, GCP etc)",AED,250.000 and Older
1/31/2023 23:04:09,male,"Meal card, Supplementary health insurance, Leaandon certain days, Life insurance, Workers compensation, Medical leave",Turkey,Hybrid,10.000 and Older,Fullstack Developer / Engineer,Junior,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,25.001 - 30.000
1/31/2023 23:11:49,male,"Meal card, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance",Turkey,Remote,151-300,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, MS Office",TRY,37.001 - 45.000
1/31/2023 23:12:27,female,"Company telephone, Supplementary health insurance",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Mid,5-9 Years,"C# / .NET Framework, SQL, MS Office",TRY,20.001 - 25.000
1/31/2023 23:15:05,female,"Meal card, Road/fuel assistance, Gym membership/discount, Education funds, Supplementary health insurance, Leaandon certain days, Life insurance, Unemployment insurance, Disability insurance, Workers compensation, Medical leave",Turkey,Remote,10.000 and Older,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,37.001 - 45.000
1/31/2023 23:15:49,male,"Meal card, Company telephone, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance",Turkey,Remote,51-150,Fullstack Developer / Engineer,Senior,12 Years and Older,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, C, C++, Cloud tools ( AWS, Azure, GCP etc), DevOps tools",TRY,55.001 - 70.000
1/31/2023 23:15:56,male,"Meal card, Road/fuel assistance, Food aid, Supplementary health insurance, Life insurance",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,30.001 - 37.000
1/31/2023 23:16:48,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Remote,151-300,Fullstack Developer / Engineer,Junior,1-3 Years,Java and related frameworks,TRY,20.001 - 25.000
1/31/2023 23:17:19,male,"Road/fuel assistance, Supplementary health insurance",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, SQL",TRY,30.001 - 37.000
1/31/2023 23:19:15,female,"Meal card, Supplementary health insurance",Turkey,Remote,10.000 and Older,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,15.001 - 18.000
1/31/2023 23:19:53,male,Meal card,Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,Python / R,TRY,20.001 - 25.000
1/31/2023 23:20:33,male,"Meal card, Road/fuel assistance, Gym membership/discount, Supplementary health insurance, Leaandon certain days, Life insurance",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, MS Office",TRY,45.001 - 55.000
1/31/2023 23:21:23,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, Flutter, Python / R, SQL, NoSQL",TRY,10.001 - 15.000
1/31/2023 23:23:52,male,Unemployment insurance,Turkey,Office,5.000-10.000,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,18.001 - 20.000
1/31/2023 23:24:33,male,"Education funds, Employee stock options",Abroad,Remote,1-50,Fullstack Developer / Engineer,Senior,9-12 Years,"Javascript / Typescript and  related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",USD,37.001 - 45.000
1/31/2023 23:25:18,male,"Meal card, Road/fuel assistance",Turkey,Office,1-50,Fullstack Developer / Engineer,Senior,1-3 Years,"Python / R, C, C++, Linux, MS Office",TRY,20.001 - 25.000
1/31/2023 23:27:17,male,"Meal card, Road/fuel assistance, Education funds, Retirement planning services, Medical leave",Turkey,Office,151-300,Fullstack Developer / Engineer,Mid,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL",TRY,25.001 - 30.000
1/31/2023 23:31:43,male,"Road/fuel assistance, Workers compensation",Turkey,Office,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,"Javascript / Typescript and  related frameworks, SQL",TRY,25.001 - 30.000
1/31/2023 23:32:41,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Office,1-50,Fullstack Developer / Engineer,Senior,9-12 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,30.001 - 37.000
1/31/2023 23:35:11,male,"Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company vehicle, Company telephone, Education funds, Leaandon certain days, Retirement planning services",Abroad,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Senior,5-9 Years,"Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",EUR,100.001 - 130.000
1/31/2023 23:35:44,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Life insurance",Turkey,Remote,51-150,Fullstack Developer / Engineer,Senior,9-12 Years,"C# / .NET Framework, Python / R, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, MS Office",TRY,55.001 - 70.000
1/31/2023 23:35:54,male,"Meal card, Supplementary health insurance",Turkey,Remote,301-600,Fullstack Developer / Engineer,Junior,1-3 Years,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,20.001 - 25.000
1/31/2023 23:35:57,male,"Meal card, Road/fuel assistance, Life insurance",Turkey,Remote,51-150,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,25.001 - 30.000
1/31/2023 23:35:58,male,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days, Medical leave",Turkey,Remote,151-300,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, SQL, DevOps tools, MS Office",TRY,25.001 - 30.000
1/31/2023 23:38:46,female,"Meal card, Gym membership/discount, Supplementary health insurance, Life insurance",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,37.001 - 45.000
1/31/2023 23:38:50,male,"Supplementary health insurance, Medical leave",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,Javascript / Typescript and  related frameworks,TRY,10.001 - 15.000
1/31/2023 23:39:43,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Unemployment insurance",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,15.001 - 18.000
1/31/2023 23:40:30,male,"Meal card, Supplementary health insurance",Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,15.001 - 18.000
1/31/2023 23:41:02,male,"Education funds, Leaandon certain days",Turkey,Remote,1-50,Fullstack Developer / Engineer,Senior,9-12 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux",TRY,20.001 - 25.000
1/31/2023 23:41:07,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",Turkey,Remote,151-300,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,25.001 - 30.000
1/31/2023 23:42:15,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days, Life insurance",Turkey,Hybrid,51-150,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,30.001 - 37.000
1/31/2023 23:43:53,male,"Meal card, Supplementary health insurance, Life insurance",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, DevOps tools",TRY,30.001 - 37.000
1/31/2023 23:46:00,male,"Employee stock options, Leaandon certain days, Medical leave",Abroad,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, PHP, Flutter, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",EUR,10.001 - 15.000
1/31/2023 23:46:09,male,Road/fuel assistance,Turkey,Office,1-50,Fullstack Developer / Engineer,Mid,5-9 Years,"C# / .NET Framework, PHP, Flutter",TRY,8.507 - 10.000
1/31/2023 23:54:08,male,,Abroad,Remote,1-50,Fullstack Developer / Engineer,Mid,5-9 Years,"Javascript / Typescript and  related frameworks, PHP",USD,25.001 - 30.000
1/31/2023 23:56:54,male,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Remote,301-600,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Java and related frameworks, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,55.001 - 70.000
1/31/2023 23:58:34,male,"Meal card, Supplementary health insurance",Turkey,Office,51-150,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,30.001 - 37.000
1/31/2023 23:59:17,male,,Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,10.001 - 15.000
2/1/2023 0:02:13,male,Meal card,Turkey,Office,1-50,Fullstack Developer / Engineer,Senior,5-9 Years,"PHP, Flutter, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman, Adobe CC tools",TRY,15.001 - 18.000
2/1/2023 0:09:41,male,"Meal card, Company telephone, Supplementary health insurance",Turkey,Remote,51-150,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,10.001 - 15.000
2/1/2023 0:17:51,male,Supplementary health insurance,Turkey,Remote,601-1.000,Fullstack Developer / Engineer,Senior,9-12 Years,"PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,30.001 - 37.000
2/1/2023 0:22:07,male,"Meal card, Road/fuel assistance",Turkey,Office,151-300,Fullstack Developer / Engineer,Junior,0-1 Years,Javascript / Typescript and  related frameworks,TRY,8.507 - 10.000
2/1/2023 0:22:25,male,"Meal card, Supplementary health insurance, Life insurance",Turkey,Hybrid,10.000 and Older,Fullstack Developer / Engineer,Mid,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,37.001 - 45.000
2/1/2023 0:23:13,male,"Meal card, Supplementary health insurance, Leaandon certain days, Workers compensation, Medical leave",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL",TRY,25.001 - 30.000
2/1/2023 0:25:38,male,"Meal card, Company telephone, Supplementary health insurance, Leaandon certain days",Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, PHP, Figma / XD and  other design tools, SQL, No-code / Low-code tools, Adobe CC tools, MS Office",TRY,10.001 - 15.000
2/1/2023 0:29:07,male,"Meal card, Supplementary health insurance",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,15.001 - 18.000
2/1/2023 0:31:12,male,"Meal card, Supplementary health insurance",Turkey,Remote,151-300,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,37.001 - 45.000
2/1/2023 0:37:16,male,Supplementary health insurance,Turkey,Office,151-300,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux, MS Office",TRY,30.001 - 37.000
2/1/2023 0:37:50,male,Meal card,Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,18.001 - 20.000
2/1/2023 0:48:45,male,Gym membership/discount,Turkey,Remote,151-300,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,20.001 - 25.000
2/1/2023 0:50:49,male,Meal card,Turkey,Remote,601-1.000,Fullstack Developer / Engineer,Senior,3-5 Years,Java and related frameworks,TRY,45.001 - 55.000
2/1/2023 0:51:21,female,"Meal card, Supplementary health insurance, Life insurance, Medical leave",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,15.001 - 18.000
2/1/2023 0:54:38,male,"Meal card, Road/fuel assistance, Gym membership/discount, Company telephone, Supplementary health insurance, Life insurance",Turkey,Remote,151-300,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, SQL, DevOps tools",TRY,15.001 - 18.000
2/1/2023 0:57:42,male,,Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,10.001 - 15.000
2/1/2023 1:03:52,male,,Turkey,Office,1-50,Fullstack Developer / Engineer,Senior,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,30.001 - 37.000
2/1/2023 1:10:41,male,"Meal card, Gym membership/discount, Education funds, Supplementary health insurance",Turkey,Hybrid,51-150,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,10.001 - 15.000
2/1/2023 1:11:38,male,"Meal card, Gym membership/discount",Abroad,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"Javascript / Typescript and  related frameworks, Flutter, Figma / XD and  other design tools, SQL, NoSQL, DevOps tools",EUR,45.001 - 55.000
2/1/2023 1:16:54,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Food aid, Education funds, Supplementary health insurance",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, MS Office",TRY,30.001 - 37.000
2/1/2023 1:17:59,female,Meal card,Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Python / R",TRY,10.001 - 15.000
2/1/2023 1:19:36,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",Turkey,Remote,5.000-10.000,Fullstack Developer / Engineer,Senior,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Flutter, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, No-code / Low-code tools, Docker / containerd / Hyper-V / LXC / Podman, MS Office",TRY,37.001 - 45.000
2/1/2023 1:20:57,male,,Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,Javascript / Typescript and  related frameworks,TRY,15.001 - 18.000
2/1/2023 1:22:26,male,"Meal card, Food aid, Education funds, Supplementary health insurance",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,45.001 - 55.000
2/1/2023 1:23:48,male,,Turkey,Office,151-300,Fullstack Developer / Engineer,Senior,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Python / R, Rust, SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,15.001 - 18.000
2/1/2023 1:24:51,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Education funds, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Senior,9-12 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,45.001 - 55.000
2/1/2023 1:30:01,male,,Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,C# / .NET Framework,TRY,15.001 - 18.000
2/1/2023 1:32:56,male,"Meal card, Road/fuel assistance, Company vehicle, Company telephone, Supplementary health insurance, Leaandon certain days, Unemployment insurance",Turkey,Hybrid,51-150,Fullstack Developer / Engineer,Senior,12 Years and Older,"C# / .NET Framework, Python / R, C, C++",USD,45.001 - 55.000
2/1/2023 1:35:03,male,"Meal card, Road/fuel assistance, Company telephone, Food aid, Supplementary health insurance, Medical leave",Turkey,Remote,1-50,Fullstack Developer / Engineer,Senior,9-12 Years,"Javascript / Typescript and  related frameworks, PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, Linux, Adobe CC tools, MS Office",TRY,55.001 - 70.000
2/1/2023 1:39:00,male,Medical leave,Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,10.001 - 15.000
2/1/2023 1:46:03,male,"Meal card, Company telephone, Supplementary health insurance",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Senior,3-5 Years,C# / .NET Framework,TRY,45.001 - 55.000
2/1/2023 1:49:44,male,"Meal card, Education funds, Supplementary health insurance, Life insurance",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,Java and related frameworks,TRY,25.001 - 30.000
2/1/2023 1:50:12,male,"Meal card, Road/fuel assistance",Turkey,Office,1-50,Fullstack Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks",TRY,15.001 - 18.000
2/1/2023 1:51:12,male,"Meal card, Supplementary health insurance",Turkey,Remote,1-50,Fullstack Developer / Engineer,Senior,9-12 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,55.001 - 70.000
2/1/2023 1:58:16,female,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance, Life insurance, Retirement planning services, Medical leave",Turkey,Hybrid,10.000 and Older,Fullstack Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,30.001 - 37.000
2/1/2023 2:09:18,male,,Abroad,Remote,1-50,Fullstack Developer / Engineer,Senior,3-5 Years,Javascript / Typescript and  related frameworks,GBP,200.000 - 250.000
2/1/2023 2:21:26,male,"Supplementary health insurance, Leaandon certain days, Life insurance",Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Senior,3-5 Years,"Javascript / Typescript and  related frameworks, PHP, Swift, Python / R, Cloud tools ( AWS, Azure, GCP etc)",TRY,37.001 - 45.000
2/1/2023 2:23:54,male,"Meal card, Supplementary health insurance, Employee stock options",Turkey,Remote,51-150,Fullstack Developer / Engineer,Senior,12 Years and Older,"Javascript / Typescript and  related frameworks, PHP, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Linux",TRY,37.001 - 45.000
2/1/2023 2:46:43,male,,Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, PHP, Flutter, C, C++, SQL, MS Office",TRY,0-5.000
2/1/2023 2:58:29,male,Life insurance,Turkey,Remote,1-50,Fullstack Developer / Engineer,Junior,0-1 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,0-5.000
2/1/2023 3:00:42,female,"Meal card, Supplementary health insurance, Employee stock options, Leaandon certain days",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL",TRY,20.001 - 25.000
2/1/2023 3:15:29,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,601-1.000,Fullstack Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL",TRY,37.001 - 45.000
2/1/2023 3:28:59,male,"Meal card, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Remote,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"Python / R, Figma / XD and  other design tools, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,25.001 - 30.000
2/1/2023 3:41:39,male,"Meal card, Supplementary health insurance, Retirement planning services",Turkey,Remote,1.000-5.000,Fullstack Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,20.001 - 25.000
2/1/2023 3:45:11,male,Meal card,Turkey,Hybrid,1-50,Fullstack Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, Docker / containerd / Hyper-V / LXC / Podman",TRY,20.001 - 25.000
2/1/2023 3:45:33,male,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days, Retirement planning services, Unemployment insurance, Workers compensation",Turkey,Hybrid,1.000-5.000,Fullstack Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Figma / XD and  other design tools, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,37.001 - 45.000
